uid,d,t,x,y,combined_xy
13724,0,34,186,111,22185
13724,0,35,185,110,21984
13724,0,36,183,111,22182
13724,0,38,186,111,22185
13724,0,43,188,111,22187
13724,0,44,187,110,21986
13724,0,46,187,109,21786
13724,0,47,187,110,21986
13724,1,1,188,111,22187
13724,1,7,188,111,22187
13724,1,13,187,110,21986
13724,1,17,188,108,21587
13724,1,18,171,82,16370
13724,1,19,140,74,14739
13724,1,20,134,77,15333
13724,1,22,135,77,15334
13724,1,23,153,75,14952
13724,1,24,177,90,17976
13724,1,25,179,100,19978
13724,1,26,184,111,22183
13724,1,28,185,111,22184
13724,1,29,187,114,22786
13724,1,30,188,114,22787
13724,1,31,187,109,21786
13724,2,0,187,110,21986
13724,2,16,186,109,21785
13724,2,17,178,114,22777
13724,2,20,177,115,22976
13724,2,21,177,115,22976
13724,2,24,178,114,22777
13724,2,25,177,113,22576
13724,2,27,177,115,22976
13724,2,29,177,113,22576
13724,2,32,178,114,22777
13724,2,33,177,113,22576
13724,2,37,177,115,22976
13724,2,38,187,110,21986
13724,2,46,187,109,21786
13724,3,14,186,109,21785
13724,3,16,186,108,21585
13724,3,17,183,111,22182
13724,3,22,177,115,22976
13724,3,24,178,114,22777
13724,3,25,177,115,22976
13724,3,26,177,115,22976
13724,3,32,178,114,22777
13724,3,33,177,115,22976
13724,3,34,177,115,22976
13724,3,35,174,115,22973
13724,3,36,177,115,22976
13724,3,37,186,108,21585
13724,3,38,187,108,21586
13724,3,39,187,110,21986
13724,3,47,187,110,21986
13724,4,21,187,113,22586
13724,4,23,187,108,21586
13724,4,42,188,111,22187
13724,4,43,187,110,21986
13724,4,46,188,111,22187
13724,4,47,187,109,21786
13724,5,1,187,110,21986
13724,5,3,187,110,21986
13724,5,4,188,111,22187
13724,5,5,187,110,21986
13724,5,7,188,111,22187
13724,5,16,187,108,21586
13724,5,17,178,114,22777
13724,5,19,177,113,22576
13724,5,21,177,115,22976
13724,5,24,178,114,22777
13724,5,25,177,115,22976
13724,5,26,177,115,22976
13724,5,34,177,113,22576
13724,5,35,177,115,22976
13724,5,36,178,114,22777
13724,5,37,184,109,21783
13724,5,38,187,110,21986
13724,5,47,188,111,22187
13724,6,0,188,108,21587
13724,6,3,186,109,21785
13724,6,7,187,110,21986
13724,6,13,187,111,22186
13724,6,16,187,108,21586
13724,6,17,177,115,22976
13724,6,22,178,114,22777
13724,6,24,177,115,22976
13724,6,25,177,115,22976
13724,6,26,177,113,22576
13724,6,31,177,115,22976
13724,6,32,177,113,22576
13724,6,36,185,109,21784
13724,6,37,187,110,21986
13724,6,44,187,109,21786
13724,6,45,187,110,21986
13776,0,20,48,1,47
13776,0,22,70,8,1469
13776,0,23,71,8,1470
13776,0,24,71,8,1470
13776,0,26,72,7,1271
13776,0,27,72,8,1471
13776,0,28,72,7,1271
13776,0,30,71,8,1470
13776,0,31,72,7,1271
13776,0,32,72,8,1471
13776,0,33,72,7,1271
13776,0,36,48,1,47
13776,1,10,49,1,48
13776,1,11,48,1,47
13776,1,12,48,1,47
13776,1,13,48,1,47
13776,1,14,48,1,47
13776,1,15,48,1,47
13776,1,19,48,1,47
13776,1,20,46,2,245
13776,1,21,48,1,47
13776,1,25,48,1,47
13776,1,27,48,1,47
13776,1,28,48,1,47
13776,1,39,48,2,247
13776,1,40,48,1,47
13776,2,10,48,1,47
13776,2,11,48,1,47
13776,2,17,34,1,33
13776,2,25,34,1,33
13776,2,34,36,1,35
13776,2,37,48,1,47
13776,2,44,49,1,48
13776,3,1,47,1,46
13776,3,5,47,2,246
13776,3,10,48,1,47
13776,3,15,34,1,33
13776,3,16,35,1,34
13776,3,18,34,1,33
13776,3,20,34,1,33
13776,3,30,34,1,33
13776,3,35,34,1,33
13776,3,36,39,2,238
13776,3,37,48,1,47
13776,4,15,38,1,37
13776,4,16,34,1,33
13776,4,34,34,1,33
13776,4,35,39,2,238
13776,4,38,48,1,47
13776,4,44,49,1,48
13776,5,3,48,1,47
13776,5,15,40,2,239
13776,5,16,34,1,33
13776,5,17,34,1,33
13776,5,25,34,1,33
13776,5,26,34,1,33
13776,5,36,34,1,33
13776,5,39,48,1,47
13776,6,9,48,1,47
13776,6,10,48,1,47
13776,6,14,48,1,47
13776,6,15,48,1,47
13776,6,19,48,1,47
13776,6,20,48,1,47
13776,6,28,47,1,46
13776,6,32,47,2,246
13776,6,33,48,1,47
13776,6,34,48,1,47
13776,6,35,48,1,47
13776,6,47,47,1,46
13776,7,3,48,1,47
13776,7,9,49,1,48
13776,7,11,49,1,48
13776,7,12,48,1,47
13776,7,13,48,1,47
13776,7,14,48,1,47
13776,7,16,47,1,46
13776,7,17,47,1,46
13776,7,20,48,1,47
13776,8,1,48,1,47
13776,8,2,48,1,47
13776,8,3,48,1,47
13776,8,5,48,1,47
13776,8,6,47,2,246
13776,8,11,48,1,47
13776,8,12,48,1,47
13776,8,19,48,1,47
13776,8,23,48,1,47
13776,8,32,47,1,46
13776,8,33,48,1,47
13776,8,47,47,1,46
13776,9,15,47,1,46
13776,9,16,34,1,33
13776,9,17,34,1,33
13776,9,18,34,1,33
13776,9,20,34,1,33
13776,9,24,34,1,33
13776,9,25,34,1,33
13776,9,34,36,1,35
13776,9,35,39,1,38
13929,0,23,63,150,29862
13929,0,24,68,148,29467
13929,0,25,64,152,30263
13929,0,31,63,154,30662
13929,0,33,64,152,30263
13929,1,13,64,152,30263
13929,1,14,72,125,24871
13929,1,15,110,90,17909
13929,1,16,148,84,16747
13929,1,26,151,87,17350
13929,1,27,151,84,16750
13929,1,40,140,83,16539
13929,1,41,124,85,16923
13929,1,42,109,96,19108
13929,1,43,72,136,27071
13929,2,11,64,151,30063
13929,2,12,74,133,26473
13929,2,13,129,81,16128
13929,2,14,135,87,17334
13929,2,15,150,84,16749
13929,2,41,147,87,17346
13929,2,42,145,91,18144
13929,2,43,85,132,26284
13929,2,44,76,133,26475
13929,3,12,64,151,30063
13929,3,13,100,99,19699
13929,3,14,121,85,16920
13929,3,15,149,82,16348
13929,3,43,148,87,17347
13929,3,44,132,84,16731
13929,3,45,97,104,20696
13929,3,46,64,150,29863
13929,4,14,64,151,30063
13929,4,15,93,116,23092
13929,4,16,135,77,15334
13929,4,17,136,80,15935
13929,5,12,68,136,27067
13929,5,13,113,89,17712
13929,5,14,135,87,17334
13929,5,15,151,84,16750
13929,5,43,147,89,17746
13929,5,44,135,77,15334
13929,5,45,101,95,18900
13929,5,46,66,141,28065
13929,5,47,64,152,30263
13929,6,17,64,152,30263
13929,6,18,64,152,30263
13929,6,24,67,150,29866
13929,6,25,64,152,30263
13929,6,28,63,156,31062
13929,6,29,49,169,33648
13929,6,32,53,166,33052
13929,6,33,65,146,29064
13929,6,34,64,147,29263
13929,6,35,64,152,30263
13929,7,20,70,140,27869
13929,7,21,100,107,21299
13929,7,22,110,90,17909
13929,7,23,111,90,17910
13929,7,25,111,90,17910
13929,7,28,111,90,17910
13929,7,30,111,90,17910
13929,7,32,111,90,17910
13929,7,33,113,98,19512
13929,7,34,99,117,23298
13929,7,35,97,131,26096
13929,7,37,88,134,26687
13929,7,38,71,138,27470
13929,7,39,67,148,29466
13929,8,23,68,147,29267
13929,8,24,64,152,30263
13929,8,25,63,151,30062
13929,8,26,64,152,30263
13929,8,28,66,168,33465
13929,8,29,66,176,35065
13929,8,30,57,178,35456
13929,8,31,51,179,35650
13929,8,32,52,180,35851
13929,8,33,53,182,36252
13929,8,34,57,168,33456
13929,8,35,63,153,30462
13929,9,19,66,150,29865
13929,9,20,71,174,34670
13929,10,36,66,174,34665
13929,10,37,63,153,30462
13929,11,12,65,146,29064
13929,11,13,84,132,26283
13929,11,14,131,78,15530
13929,11,15,150,82,16349
13929,11,17,151,87,17350
13929,11,41,148,87,17347
13929,11,42,146,92,18345
13929,11,43,130,80,15929
13929,11,44,65,146,29064
13929,11,45,64,151,30063
13929,12,12,64,151,30063
13929,12,13,94,114,22693
13929,12,14,129,81,16128
13929,12,15,151,83,16550
13929,12,28,150,87,17349
14583,19,14,49,175,34848
14583,19,15,50,174,34649
14583,19,17,49,175,34848
14583,19,23,49,174,34648
14583,19,24,51,176,35050
14583,19,25,51,175,34850
14583,19,32,51,172,34250
14583,19,33,50,174,34649
14583,19,35,49,175,34848
14583,19,36,50,174,34649
14583,19,37,47,175,34846
14583,19,38,47,175,34846
14583,19,39,47,176,35046
14583,19,40,48,175,34847
14583,20,17,48,176,35047
14583,20,18,48,176,35047
14583,20,19,48,176,35047
14583,20,20,47,176,35046
14583,20,21,47,175,34846
14583,20,22,47,175,34846
14583,20,23,48,176,35047
14583,20,24,48,176,35047
14583,20,25,47,175,34846
14583,20,26,48,176,35047
14583,20,27,47,175,34846
14583,20,28,48,176,35047
14583,20,29,47,176,35046
14583,20,30,47,176,35046
14583,20,31,50,174,34649
14583,20,35,49,175,34848
14583,20,36,49,175,34848
14583,20,37,50,174,34649
14583,21,16,49,175,34848
14583,21,17,51,178,35450
14583,21,18,91,140,27890
14583,21,19,142,97,19341
14583,21,21,144,77,15343
14583,21,22,144,79,15743
14583,21,34,146,89,17745
14583,21,35,74,160,31873
14583,21,36,56,178,35455
14583,21,37,48,176,35047
14583,21,39,50,175,34849
14583,21,40,50,174,34649
14583,22,12,50,175,34849
14583,22,13,49,175,34848
14583,22,15,50,176,35049
14583,22,17,49,175,34848
14583,22,18,47,176,35046
14583,22,19,47,176,35046
14583,22,20,47,175,34846
14583,22,21,48,176,35047
14583,22,22,47,176,35046
14583,22,23,48,176,35047
14583,22,25,47,176,35046
14583,22,26,48,176,35047
14583,22,27,47,176,35046
14583,22,28,48,176,35047
14583,22,29,48,176,35047
14583,22,30,48,176,35047
14583,22,31,44,162,32243
14583,22,32,47,175,34846
14583,22,33,47,175,34846
14583,22,34,48,176,35047
14583,22,35,48,176,35047
14583,22,36,47,175,34846
14583,22,37,47,176,35046
14583,22,38,47,176,35046
14583,22,39,50,174,34649
14583,23,15,47,175,34846
14583,23,16,47,176,35046
14583,23,17,47,175,34846
14583,23,18,47,175,34846
14583,23,19,48,176,35047
14583,23,20,48,176,35047
14583,23,21,48,176,35047
14583,23,22,48,176,35047
14583,23,23,48,176,35047
14583,23,24,47,175,34846
14583,23,25,47,176,35046
14583,23,27,48,176,35047
14583,23,28,47,176,35046
14583,23,29,48,176,35047
14583,23,30,48,176,35047
14583,23,31,48,176,35047
14583,23,32,47,176,35046
14583,23,33,47,175,34846
14583,23,34,47,176,35046
14583,23,36,48,176,35047
14583,23,37,48,176,35047
14583,23,38,46,176,35045
14583,23,39,49,175,34848
14583,23,46,50,174,34649
14583,24,17,49,171,34048
14583,24,33,45,171,34044
14583,24,34,49,170,33848
14583,24,35,49,175,34848
14583,24,36,50,175,34849
14583,24,37,50,174,34649
14583,25,14,50,174,34649
14605,0,8,84,134,26683
14605,0,28,85,132,26284
14605,0,31,86,132,26285
14605,0,32,84,134,26683
14605,0,33,86,131,26085
14605,0,37,88,133,26487
14605,0,38,88,133,26487
14605,0,40,84,134,26683
14605,0,43,84,134,26683
14605,0,44,84,134,26683
14605,1,12,86,136,27085
14605,1,13,87,141,28086
14605,1,14,86,144,28685
14605,1,24,86,144,28685
14605,1,26,86,145,28885
14605,1,27,86,144,28685
14605,1,32,86,145,28885
14605,1,40,86,145,28885
14605,1,41,87,137,27286
14605,1,43,84,134,26683
14605,2,13,85,137,27284
14605,2,14,86,144,28685
14605,2,15,86,144,28685
14605,2,16,86,145,28885
14605,2,19,86,145,28885
14605,2,25,86,144,28685
14605,2,26,86,145,28885
14605,2,35,86,144,28685
14605,2,40,87,142,28286
14605,2,41,84,134,26683
14605,2,47,84,134,26683
14605,3,13,86,137,27285
14605,3,14,86,145,28885
14605,3,15,86,145,28885
14605,3,16,87,144,28686
14605,3,24,86,145,28885
14605,3,26,115,132,26314
14605,3,29,87,144,28686
14605,3,39,85,134,26684
14605,3,40,84,134,26683
14605,4,7,84,134,26683
14605,4,13,86,140,27885
14605,4,14,87,142,28286
14605,4,16,86,145,28885
14605,4,18,86,145,28885
14605,4,22,86,145,28885
14605,4,23,87,144,28686
14605,4,24,86,145,28885
14605,4,25,87,144,28686
14605,4,26,86,145,28885
14605,4,27,86,145,28885
14605,4,28,86,145,28885
14605,4,31,87,144,28686
14605,4,33,86,145,28885
14605,4,34,85,136,27084
14605,4,36,87,134,26686
14605,4,37,88,134,26687
14605,4,44,88,134,26687
14605,4,45,84,134,26683
14605,5,10,84,134,26683
14605,5,11,84,134,26683
14605,5,13,85,134,26684
14605,5,14,87,144,28686
14605,5,15,87,144,28686
14605,5,18,86,145,28885
14605,5,22,87,144,28686
14605,5,23,87,144,28686
14605,5,24,86,145,28885
14605,5,25,87,144,28686
14605,5,26,87,144,28686
14605,5,27,86,145,28885
14605,5,29,87,144,28686
14605,5,36,86,145,28885
14605,5,37,88,145,28887
14605,5,42,89,140,27888
14605,5,43,91,134,26690
14605,5,46,84,134,26683
14605,6,14,84,134,26683
14605,6,19,84,136,27083
14605,6,20,86,145,28885
14605,6,31,86,140,27885
14605,6,32,92,135,26891
14605,6,33,89,133,26488
14605,6,35,86,133,26485
14605,6,36,85,132,26284
14605,6,37,86,133,26485
14605,6,38,84,134,26683
14605,6,39,86,134,26685
14605,6,40,86,134,26685
14605,6,41,84,134,26683
14605,6,42,86,134,26685
14605,6,43,84,134,26683
14605,6,45,84,134,26683
14605,6,46,86,134,26685
14605,7,0,84,134,26683
14605,7,1,86,134,26685
14605,7,5,84,134,26683
14605,7,6,84,134,26683
14605,7,7,86,134,26685
14605,7,8,84,134,26683
14612,0,10,110,81,16109
14612,1,13,105,83,16504
14612,1,14,93,95,18892
14612,1,15,99,94,18698
14612,1,16,99,95,18898
14612,1,17,99,94,18698
14612,1,18,96,93,18495
14612,1,20,94,94,18693
14612,1,22,90,93,18489
14612,1,26,93,91,18092
14612,1,27,95,95,18894
14612,1,28,95,95,18894
14612,1,29,94,93,18493
14612,1,30,88,91,18087
14612,1,31,88,92,18287
14612,1,32,90,95,18889
14612,1,34,99,94,18698
14612,1,35,110,84,16709
14612,1,43,110,82,16309
14612,2,10,110,84,16709
14612,2,11,106,83,16505
14612,2,12,90,95,18889
14612,2,13,97,96,19096
14612,2,15,115,112,22314
14612,2,16,115,112,22314
14612,2,17,115,112,22314
14612,2,18,115,112,22314
14612,2,19,114,113,22513
14612,2,20,115,112,22314
14612,2,21,114,112,22313
14612,2,22,111,109,21710
14612,2,23,98,94,18697
14612,2,26,97,94,18696
14612,2,27,97,94,18696
14612,2,28,95,87,17294
14612,2,29,93,84,16692
14612,2,30,94,85,16893
14612,2,31,90,95,18889
14612,2,32,89,94,18688
14612,2,33,107,83,16506
14612,3,13,102,82,16301
14612,3,14,93,95,18892
14612,3,16,94,93,18493
14612,3,17,99,99,19698
14612,3,18,107,105,20906
14612,3,20,108,105,20907
14612,3,21,110,88,17509
14612,3,22,110,83,16509
14612,3,25,102,85,16901
14612,3,26,101,89,17700
14612,3,27,81,90,17880
14612,3,29,81,90,17880
14612,3,31,88,93,18487
14612,3,32,90,94,18689
14612,3,34,98,94,18697
14612,3,35,110,84,16709
14612,4,16,86,97,19285
14612,4,17,91,92,18290
14612,4,18,91,93,18490
14612,4,19,96,92,18295
14612,4,20,96,92,18295
14612,4,21,96,94,18695
14612,4,22,83,94,18682
14612,4,26,75,88,17474
14612,4,27,78,89,17677
14612,4,28,77,89,17676
14612,4,29,88,92,18287
14612,4,31,88,92,18287
14612,4,32,90,95,18889
14612,4,34,97,95,18896
14612,4,35,102,82,16301
14612,5,13,94,90,17893
14612,5,14,93,94,18692
14612,5,16,88,94,18687
14612,5,17,87,101,20086
14612,5,18,86,102,20285
14612,5,19,88,101,20087
14612,5,21,89,99,19688
14612,5,22,86,99,19685
14612,5,26,85,93,18484
14612,5,27,86,91,18085
14612,5,28,85,90,17884
14612,5,29,88,94,18687
14612,5,30,88,95,18887
14612,5,31,89,98,19488
14612,5,32,90,95,18889
14612,5,34,99,94,18698
14612,5,35,109,83,16508
14612,5,36,110,84,16709
14612,5,43,110,83,16509
14612,6,10,110,84,16709
14612,6,43,110,84,16709
14612,7,10,110,84,16709
14612,7,25,109,83,16508
14612,7,26,110,83,16509
14612,7,27,110,83,16509
14612,7,28,110,84,16709
14612,8,13,98,90,17897
14612,8,14,91,95,18890
14612,8,16,86,97,19285
14817,0,1,33,150,29832
14817,0,2,33,150,29832
14817,0,3,33,150,29832
14817,0,4,30,152,30229
14817,0,5,32,152,30231
14817,0,8,33,152,30232
14817,0,10,32,152,30231
14817,0,11,32,152,30231
14817,0,12,30,152,30229
14817,0,13,33,150,29832
14817,0,14,33,150,29832
14817,0,15,38,151,30037
14817,0,16,34,153,30433
14817,0,17,38,153,30437
14817,0,18,38,153,30437
14817,0,21,35,152,30234
14817,0,22,38,153,30437
14817,0,24,39,155,30838
14817,0,25,38,153,30437
14817,0,26,34,153,30433
14817,0,27,34,153,30433
14817,0,28,30,152,30229
14817,0,29,33,150,29832
14817,0,32,32,152,30231
14817,0,34,30,152,30229
14817,0,35,33,150,29832
14817,0,40,30,152,30229
14817,0,41,33,150,29832
14817,0,42,30,152,30229
14817,0,43,30,152,30229
14817,0,44,30,152,30229
14817,0,45,30,152,30229
14817,0,46,30,152,30229
14817,0,47,33,150,29832
14817,1,0,30,152,30229
14817,1,1,32,150,29831
14817,1,2,32,150,29831
14817,1,3,33,150,29832
14817,1,4,33,150,29832
14817,1,5,30,152,30229
14817,1,6,30,152,30229
14817,1,15,32,152,30231
14817,1,16,38,153,30437
14817,1,17,35,157,31234
14817,1,18,35,157,31234
14817,1,19,38,153,30437
14817,1,20,38,153,30437
14817,1,21,41,157,31240
14817,1,25,38,153,30437
14817,1,26,34,153,30433
14817,1,27,38,150,29837
14817,1,28,30,152,30229
14817,1,32,33,150,29832
14817,1,34,30,152,30229
14817,1,35,30,152,30229
14817,1,36,30,152,30229
14817,1,37,32,150,29831
14817,1,38,32,150,29831
14817,1,39,33,150,29832
14817,1,40,33,150,29832
14817,2,18,33,152,30232
14817,2,19,39,166,33038
14817,2,20,41,174,34640
14817,2,21,35,156,31034
14817,2,22,35,155,30834
14817,2,23,33,150,29832
14817,2,24,33,150,29832
14817,2,26,30,152,30229
14817,2,27,33,150,29832
14817,2,28,33,150,29832
14817,2,30,33,150,29832
14817,2,31,33,150,29832
14817,3,24,32,152,30231
14817,3,25,30,152,30229
14817,3,26,33,150,29832
14817,3,28,30,152,30229
14817,3,30,33,150,29832
14817,3,32,32,150,29831
14817,3,33,30,152,30229
14817,3,34,33,150,29832
14817,3,36,30,152,30229
14817,3,37,33,150,29832
14817,3,38,33,150,29832
14817,4,39,30,152,30229
14817,4,40,33,150,29832
14817,4,41,30,152,30229
14817,4,42,30,152,30229
14817,4,43,33,150,29832
14817,5,12,33,150,29832
14817,5,22,30,152,30229
14817,5,23,33,150,29832
14817,5,24,30,152,30229
14817,5,34,30,152,30229
14817,5,35,30,152,30229
14817,5,36,33,150,29832
14817,5,37,33,150,29832
14817,6,15,36,152,30235
14817,6,16,38,153,30437
14817,6,17,38,153,30437
14817,6,18,38,153,30437
14824,0,0,172,13,2571
14824,0,1,172,12,2371
14824,0,16,172,12,2371
14824,0,20,172,12,2371
14824,0,21,172,12,2371
14824,0,23,176,33,6575
14824,0,24,182,41,8181
14824,0,25,177,21,4176
14824,0,32,172,12,2371
14824,0,33,172,12,2371
14824,0,35,172,12,2371
14824,0,38,172,12,2371
14824,0,39,173,11,2172
14824,0,40,173,11,2172
14824,0,44,172,9,1771
14824,0,45,172,12,2371
14824,0,47,174,13,2573
14824,1,1,174,13,2573
14824,1,14,172,12,2371
14824,1,18,172,12,2371
14824,1,19,172,8,1571
14824,1,20,172,12,2371
14824,1,23,172,18,3571
14824,1,24,186,48,9585
14824,1,26,182,45,8981
14824,1,27,178,38,7577
14824,1,28,172,19,3771
14824,1,29,172,12,2371
14824,1,30,172,12,2371
14824,1,39,172,12,2371
14824,1,40,173,11,2172
14824,1,41,172,12,2371
14824,1,42,172,12,2371
14824,1,43,172,12,2371
14824,1,44,172,12,2371
14824,1,46,172,12,2371
14824,2,14,172,10,1971
14824,2,16,173,14,2772
14824,2,20,172,21,4171
14824,2,21,174,21,4173
14824,2,24,173,20,3972
14824,2,36,173,17,3372
14824,2,37,171,11,2170
14824,2,38,172,10,1971
14824,2,40,172,10,1971
14824,2,41,172,10,1971
14824,2,42,172,11,2171
14824,2,43,172,10,1971
14824,2,46,172,10,1971
14824,3,2,172,10,1971
14824,3,3,172,10,1971
14824,3,10,172,12,2371
14824,3,11,172,10,1971
14824,3,12,174,11,2173
14824,3,15,172,10,1971
14824,3,18,172,10,1971
14824,3,22,172,10,1971
14824,3,25,172,10,1971
14824,3,27,172,11,2171
14824,3,35,172,12,2371
14824,3,36,172,10,1971
14824,3,38,172,11,2171
14824,3,39,172,11,2171
14824,3,42,172,12,2371
14824,3,43,172,13,2571
14824,3,44,172,10,1971
14824,3,45,172,11,2171
14824,4,2,172,12,2371
14824,4,6,172,10,1971
14824,4,15,172,10,1971
14824,4,16,173,20,3972
14824,4,18,171,18,3570
14824,4,19,173,17,3372
14824,4,20,173,17,3372
14824,4,21,172,23,4571
14824,4,22,174,16,3173
14824,4,23,174,17,3373
14824,4,25,173,20,3972
14824,4,26,171,24,4770
14824,4,27,172,25,4971
14824,4,29,177,23,4576
14824,4,30,177,24,4776
14824,4,33,176,23,4575
14824,4,34,173,21,4172
14824,4,35,174,19,3773
14824,4,37,174,19,3773
14824,4,38,173,20,3972
14824,4,41,172,17,3371
14824,4,42,172,10,1971
14824,4,43,172,12,2371
14824,5,0,172,10,1971
14824,5,1,172,12,2371
14824,5,2,174,11,2173
14824,5,6,172,12,2371
14824,5,12,172,12,2371
14824,5,14,172,12,2371
14824,5,15,172,10,1971
14824,5,16,173,15,2972
14824,5,17,173,20,3972
14824,5,18,173,20,3972
14873,0,3,72,80,15871
14873,0,4,72,80,15871
14873,0,6,71,80,15870
14873,0,11,72,80,15871
14873,0,13,71,80,15870
14873,0,17,71,80,15870
14873,0,18,71,81,16070
14873,0,19,71,80,15870
14873,0,20,71,80,15870
14873,0,21,73,84,16672
14873,0,26,73,85,16872
14873,0,27,73,84,16672
14873,0,28,73,82,16272
14873,0,30,71,80,15870
14873,0,36,72,81,16071
14873,0,40,73,82,16272
14873,0,41,71,80,15870
14873,0,42,71,80,15870
14873,0,45,71,80,15870
14873,0,47,72,80,15871
14873,1,1,71,80,15870
14873,1,2,72,80,15871
14873,1,5,71,80,15870
14873,1,10,72,80,15871
14873,1,11,71,80,15870
14873,1,15,65,84,16664
14873,1,16,62,84,16661
14873,1,17,63,84,16662
14873,1,18,62,84,16661
14873,1,19,62,84,16661
14873,1,20,62,84,16661
14873,1,21,62,84,16661
14873,1,23,62,84,16661
14873,1,24,62,84,16661
14873,1,25,63,84,16662
14873,1,26,63,84,16662
14873,1,27,62,84,16661
14873,1,29,62,84,16661
14873,1,30,63,84,16662
14873,1,31,63,84,16662
14873,1,32,62,84,16661
14873,1,33,62,84,16661
14873,1,34,61,84,16660
14873,1,36,64,84,16663
14873,1,47,72,80,15871
14873,2,2,72,80,15871
14873,2,3,71,80,15870
14873,2,9,71,80,15870
14873,2,11,72,80,15871
14873,2,12,71,80,15870
14873,2,14,71,82,16270
14873,2,15,63,84,16662
14873,2,16,63,84,16662
14873,2,17,62,84,16661
14873,2,18,63,84,16662
14873,2,19,63,84,16662
14873,2,20,62,84,16661
14873,2,21,63,84,16662
14873,2,24,63,84,16662
14873,2,26,62,84,16661
14873,2,27,62,84,16661
14873,2,28,63,84,16662
14873,2,29,62,84,16661
14873,2,33,62,84,16661
14873,2,36,71,80,15870
14873,2,40,72,80,15871
14873,2,41,71,80,15870
14873,2,46,72,80,15871
14873,2,47,72,80,15871
14873,3,2,72,80,15871
14873,3,3,71,80,15870
14873,3,5,72,80,15871
14873,3,8,71,80,15870
14873,3,15,63,84,16662
14873,3,16,63,84,16662
14873,3,17,61,84,16660
14873,3,18,62,84,16661
14873,3,19,61,84,16660
14873,3,21,63,84,16662
14873,3,22,62,84,16661
14873,3,23,61,84,16660
14873,3,24,62,84,16661
14873,3,25,61,84,16660
14873,3,26,63,84,16662
14873,3,27,62,84,16661
14873,3,28,63,84,16662
14873,3,30,61,84,16660
14873,3,31,62,84,16661
14873,3,33,63,84,16662
14873,3,36,64,84,16663
14873,3,39,71,80,15870
14873,3,40,71,81,16070
14873,3,41,71,80,15870
14873,3,45,72,80,15871
14873,3,46,73,82,16272
14873,3,47,67,85,16866
14873,4,2,71,80,15870
14873,4,3,72,80,15871
14873,4,5,71,80,15870
14873,4,8,71,80,15870
15097,0,19,137,90,17936
15097,0,20,135,102,20334
15097,0,21,141,140,27940
15097,0,22,139,156,31138
15097,0,28,139,145,28938
15097,0,33,141,140,27940
15097,0,34,142,115,22941
